TIMESTAMP,IPX_OPEN_PRICE_USD,IPX_HIGH_PRICE_USD,IPX_LOW_PRICE_USD,IPX_CLOSE_PRICE_USD,IPX_VOLUME_USD,IPX_DIVIDENDS_USD,IPX_STOCK_SPLITS_USD
2024-12-13 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.999999848427251e-05,6.0999998822808266e-05,0,0.0,0.0
2024-12-14 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,0,0.0,0.0
2024-12-15 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,6.0999998822808266e-05,6.299999949987978e-05,0,0.0,0.0
2024-12-16 00:00:00+00:00,6.299999949987978e-05,7.500000356230885e-05,6.299999949987978e-05,7.400000322377309e-05,0,0.0,0.0
2024-12-17 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2024-12-18 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.9999998989515007e-05,3.9999998989515007e-05,0,0.0,0.0
2024-12-19 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.899999865097925e-05,0,0.0,0.0
2024-12-20 00:00:00+00:00,3.899999865097925e-05,4.8999998398358e-05,3.7000001611886546e-05,4.8999998398358e-05,0,0.0,0.0
2024-12-21 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8000001697801054e-05,4.8999998398358e-05,0,0.0,0.0
2024-12-22 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,0,0.0,0.0
2024-12-23 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.600000102072954e-05,4.70000013592653e-05,0,0.0,0.0
2024-12-24 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,4.70000013592653e-05,4.8999998398358e-05,0,0.0,0.0
2024-12-25 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.999999873689376e-05,0,0.0,0.0
2024-12-26 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.7999998312443495e-05,3.7999998312443495e-05,0,0.0,0.0
2024-12-27 00:00:00+00:00,3.7999998312443495e-05,9.600000339560211e-05,3.7999998312443495e-05,7.500000356230885e-05,0,0.0,0.0
2024-12-28 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.500000356230885e-05,7.599999662488699e-05,0,0.0,0.0
2024-12-29 00:00:00+00:00,7.599999662488699e-05,9.500000305706635e-05,6.500000017695129e-05,9.40000027185306e-05,0,0.0,0.0
2024-12-30 00:00:00+00:00,9.40000027185306e-05,0.00010399999882793054,9.100000170292333e-05,9.300000237999484e-05,0,0.0,0.0
2024-12-31 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,9.200000204145908e-05,9.40000027185306e-05,0,0.0,0.0
2025-01-01 00:00:00+00:00,9.40000027185306e-05,9.500000305706635e-05,9.40000027185306e-05,9.500000305706635e-05,0,0.0,0.0
2025-01-02 00:00:00+00:00,9.500000305706635e-05,0.00010599999950500205,6.70000008540228e-05,6.800000119255856e-05,0,0.0,0.0
2025-01-03 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.8000001445179805e-05,5.900000178371556e-05,0,0.0,0.0
2025-01-04 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-05 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-06 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-07 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-08 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,0,0.0,0.0
2025-01-09 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-01-10 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,0,0.0,0.0
2025-01-11 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,0,0.0,0.0
2025-01-12 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,0,0.0,0.0
2025-01-13 00:00:00+00:00,3.7999998312443495e-05,4.70000013592653e-05,3.7999998312443495e-05,4.70000013592653e-05,1,0.0,0.0
2025-01-14 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,3.7999998312443495e-05,3.899999865097925e-05,1,0.0,0.0
2025-01-15 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-16 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-17 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-01-18 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.899999865097925e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-19 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-20 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.099999932805076e-05,0,0.0,0.0
2025-01-21 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-22 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-23 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-24 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-25 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-26 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-27 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-28 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-29 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-30 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-01-31 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-02-01 00:00:00+00:00,0.00011300000187475234,0.00012099999730708078,9.200000204145908e-05,0.00012099999730708078,1,0.0,0.0
2025-02-02 00:00:00+00:00,0.00012099999730708078,0.00013000000035390258,0.00011899999663000926,0.00012700000661425292,0,0.0,0.0
2025-02-03 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00012099999730708078,0.00012399999832268804,0,0.0,0.0
2025-02-04 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2025-02-05 00:00:00+00:00,3.899999865097925e-05,0.00010900000052060932,3.899999865097925e-05,0.00010599999950500205,0,0.0,0.0
2025-02-06 00:00:00+00:00,0.00010599999950500205,0.00010900000052060932,0.00010599999950500205,0.00010900000052060932,0,0.0,0.0
2025-02-07 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0,0.0,0.0
2025-02-08 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0,0.0,0.0
2025-02-09 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,9.500000305706635e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-10 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.500000305706635e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-11 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-12 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-13 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-14 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-15 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-16 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-17 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-18 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-19 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-02-20 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.699999645818025e-05,9.7999996796716e-05,0,0.0,0.0
2025-02-21 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,9.500000305706635e-05,9.500000305706635e-05,0,0.0,0.0
2025-02-22 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-02-23 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-02-24 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-02-25 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-02-26 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-02-27 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-02-28 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-01 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-02 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-03 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-04 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,6.70000008540228e-05,7.500000356230885e-05,6.70000008540228e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,7.100000220816582e-05,8.399999933317304e-05,7.100000220816582e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.70000008540228e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.600000051548705e-05,6.70000008540228e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,6.70000008540228e-05,7.699999696342275e-05,6.70000008540228e-05,7.599999662488699e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.599999662488699e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.400000322377309e-05,7.599999662488699e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-04-30 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,3.099999958067201e-05,3.099999958067201e-05,7,0.0,0.0
2025-05-10 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-11 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,3.099999958067201e-05,4.199999966658652e-05,3.099999958067201e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,4.199999966658652e-05,4.400000034365803e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.3000000005122274e-05,4.400000034365803e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,0,0.0,0.0
